Date Time,High Range (μS/cm)  #20636185,Temp (°C)  #20636185,Specific Conductance (μS/cm),Salinity (ppt),Coupler Detached,Coupler Attached,Stopped,End Of File
06/07/23 10:30:00.000,29728.1,18.21,46585.63158,30.24502728,,,,
06/07/23 10:40:00.000,29725.8,18.18,46611.37715,30.26371014,,,,
06/07/23 10:50:00.000,29735.3,18.19,46614.65753,30.26609074,,,,
06/07/23 11:00:00.000,29721,18.18,46601.19614,30.25632186,,,,
06/07/23 11:10:00.000,29706.7,18.14,46618.42929,30.26882798,,,,
06/07/23 11:20:00.000,29699.6,18.13,46616.2203,30.26722486,,,,
06/07/23 11:30:00.000,29761.5,18.11,46732.27023,30.35146162,,,,
06/07/23 11:40:00.000,29744.8,18.12,46694.52537,30.32406011,,,,
06/07/23 11:50:00.000,29759.1,18.12,46715.56403,30.33933303,,,,
06/07/23 12:00:00.000,29730.5,18.12,46669.46336,30.30586794,,,,
06/07/23 12:10:00.000,29773.4,18.12,46735.25875,30.35363134,,,,
06/07/23 12:20:00.000,29759.1,18.13,46701.27818,30.32896216,,,,
06/07/23 12:30:00.000,29737.7,18.13,46666.45582,30.30368492,,,,
06/07/23 12:40:00.000,29752,18.13,46687.48711,30.31895097,,,,
06/07/23 12:50:00.000,29766.3,18.14,46698.25929,30.32677065,,,,
06/07/23 13:00:00.000,29766.3,18.14,46696.9176,30.32579668,,,,
06/07/23 13:10:00.000,29749.6,18.16,46648.96515,30.29098977,,,,
06/07/23 13:20:00.000,29766.3,18.16,46673.73167,30.30896613,,,,
06/07/23 13:30:00.000,29749.6,18.16,46646.28445,30.28904411,,,,
06/07/23 13:40:00.000,29752,18.16,46648.69577,30.29079425,,,,
06/07/23 13:50:00.000,29742.4,18.17,46622.11225,30.27150081,,,,
06/07/23 14:00:00.000,29742.4,18.16,46631.009,30.27795757,,,,
06/07/23 14:10:00.000,29759.1,18.16,46655.77212,30.29593033,,,,
06/07/23 14:20:00.000,29742.4,18.16,46628.32894,30.27601251,,,,
06/07/23 14:30:00.000,29742.4,18.16,46626.98891,30.27503999,,,,
06/07/23 14:40:00.000,29744.8,18.17,46619.1638,30.26936103,,,,
06/07/23 14:50:00.000,29752,18.17,46629.07431,30.27655346,,,,
06/07/23 15:00:00.000,29737.7,18.16,46615.62347,30.26679174,,,,
06/07/23 15:10:00.000,29752,18.17,46626.39398,30.27460822,,,,
06/07/23 15:20:00.000,29716.3,18.17,46569.2755,30.233159,,,,
06/07/23 15:30:00.000,29716.3,18.17,46567.93694,30.23218775,,,,
06/07/23 15:40:00.000,29744.8,18.17,46611.12474,30.26352696,,,,
06/07/23 15:50:00.000,29744.8,18.17,46609.7849,30.26255463,,,,
06/07/23 16:00:00.000,29742.4,18.18,46594.46646,30.25143832,,,,
06/07/23 16:10:00.000,29735.3,18.18,46582.03783,30.24241953,,,,
06/07/23 16:20:00.000,29694.9,18.19,46507.39223,30.18826155,,,,
06/07/23 16:30:00.000,29728.1,18.19,46557.89502,30.22490152,,,,
06/07/23 16:40:00.000,29730.5,18.21,46539.87432,30.21182669,,,,
06/07/23 16:50:00.000,29763.9,18.23,46570.22635,30.23384894,,,,
06/07/23 17:00:00.000,29742.4,18.22,46545.55719,30.21594977,,,,
06/07/23 17:10:00.000,29716.3,18.21,46513.69989,30.19283743,,,,
06/07/23 17:20:00.000,29737.7,18.21,46545.75811,30.21609555,,,,
06/07/23 17:30:00.000,29721,18.21,46518.35946,30.19621776,,,,
06/07/23 17:40:00.000,29692.5,18.21,46472.54881,30.16298633,,,,
06/07/23 17:50:00.000,29675.9,18.18,46475.89846,30.165416,,,,
06/07/23 18:00:00.000,29673.5,18.19,46460.61576,30.15433087,,,,
06/07/23 18:10:00.000,29721,18.21,46513.00906,30.19233626,,,,
06/07/23 18:20:00.000,29709.1,18.21,46493.10417,30.1778967,,,,
06/07/23 18:30:00.000,29721,18.22,46500.13108,30.1829941,,,,
06/07/23 18:40:00.000,29716.3,18.22,46491.46247,30.17670581,,,,
06/07/23 18:50:00.000,29709.1,18.21,46489.09298,30.17498699,,,,
06/07/23 19:00:00.000,29723.4,18.22,46499.86259,30.18279933,,,,
06/07/23 19:10:00.000,29709.1,18.22,46476.22122,30.16565012,,,,
06/07/23 19:20:00.000,29673.5,18.21,46429.54531,30.13179611,,,,
06/07/23 19:30:00.000,29699.6,18.21,46468.92505,30.16035784,,,,
06/07/23 19:40:00.000,29709.1,18.22,46472.2109,30.16274122,,,,
06/07/23 19:50:00.000,29709.1,18.22,46470.87412,30.1617716,,,,
06/07/23 20:00:00.000,29699.6,18.22,46454.72214,30.15005616,,,,
06/07/23 20:10:00.000,29721,18.22,46486.75802,30.17329323,,,,
06/07/23 20:20:00.000,29694.9,18.22,46444.72023,30.14280186,,,,
06/07/23 20:30:00.000,29716.3,18.23,46466.56045,30.15864271,,,,
06/07/23 20:40:00.000,29723.4,18.23,46476.29239,30.16570175,,,,
06/07/23 20:50:00.000,29711.5,18.23,46456.40395,30.15127599,,,,
06/07/23 21:00:00.000,29735.3,18.23,46492.1689,30.17721825,,,,
06/07/23 21:10:00.000,29721,18.24,46458.34915,30.15268686,,,,
06/07/23 21:20:00.000,29709.1,18.24,46438.46667,30.13826634,,,,
06/07/23 21:30:00.000,29735.3,18.23,46488.15594,30.17430727,,,,
06/07/23 21:40:00.000,29742.4,18.24,46487.68817,30.17396795,,,,
06/07/23 21:50:00.000,29763.9,18.24,46519.85442,30.19730231,,,,
06/07/23 22:00:00.000,29752,18.26,46479.58434,30.16808961,,,,
06/07/23 22:10:00.000,29756.7,18.24,46505.95787,30.18722101,,,,
06/07/23 22:20:00.000,29749.6,18.26,46473.17124,30.16343781,,,,
06/07/23 22:30:00.000,29771,18.24,46525.56264,30.2014435,,,,
06/07/23 22:40:00.000,29778.2,18.24,46535.44195,30.20861092,,,,
06/07/23 22:50:00.000,29799.7,18.27,46536.98095,30.20972749,,,,
06/07/23 23:00:00.000,29771,18.26,46501.14866,30.18373227,,,,
06/07/23 23:10:00.000,29778.2,18.28,46490.63631,30.17610651,,,,
06/07/23 23:20:00.000,29814,18.28,46545.02358,30.21556262,,,,
06/07/23 23:30:00.000,29814,18.28,46543.68386,30.21459061,,,,
06/07/23 23:40:00.000,29806.8,18.27,46541.33751,30.21288826,,,,
06/07/23 23:50:00.000,29799.7,18.27,46528.94474,30.20389718,,,,
06/08/23 00:00:00.000,29799.7,18.27,46527.60537,30.20292548,,,,
06/08/23 00:10:00.000,29818.8,18.27,46555.9986,30.22352555,,,,
06/08/23 00:20:00.000,29840.3,18.26,46598.33966,30.25424898,,,,
06/08/23 00:30:00.000,29849.9,18.24,46632.38899,30.27895911,,,,
06/08/23 00:40:00.000,29799.7,18.24,46552.85788,30.22124676,,,,
06/08/23 00:50:00.000,29811.6,18.23,46580.26633,30.24113408,,,,
06/08/23 01:00:00.000,29835.5,18.22,46626.38218,30.27459966,,,,
06/08/23 01:10:00.000,29806.8,18.21,46590.54265,30.24859098,,,,
06/08/23 01:20:00.000,29806.8,18.19,46609.65114,30.26245756,,,,
06/08/23 01:30:00.000,29802.1,18.18,46611.21053,30.26358922,,,,
06/08/23 01:40:00.000,29830.8,18.16,46675.10685,30.30996433,,,,
06/08/23 01:50:00.000,29821.2,18.16,46658.78782,30.2981192,,,,
06/08/23 02:00:00.000,29814,18.14,46666.70296,30.3038643,,,,
06/08/23 02:10:00.000,29804.4,18.14,46650.3785,30.29201557,,,,
06/08/23 02:20:00.000,29821.2,18.14,46675.25043,30.31006855,,,,
06/08/23 02:30:00.000,29828.4,18.14,46685.14106,30.31724798,,,,
06/08/23 02:40:00.000,29837.9,18.13,46708.87708,30.33447854,,,,
06/08/23 02:50:00.000,29866.7,18.12,46762.74825,30.37359031,,,,
06/08/23 03:00:00.000,29828.4,18.12,46701.61833,30.32920908,,,,
06/08/23 03:10:00.000,29866.7,18.11,46770.32815,30.3790941,,,,
06/08/23 03:20:00.000,29849.9,18.11,46742.75359,30.35907284,,,,
06/08/23 03:30:00.000,29849.9,18.09,46761.95304,30.37301292,,,,
06/08/23 03:40:00.000,29849.9,18.09,46760.60611,30.37203493,,,,
06/08/23 03:50:00.000,29849.9,18.09,46759.25918,30.37105694,,,,
06/08/23 04:00:00.000,29857.1,18.08,46779.43618,30.38570766,,,,
06/08/23 04:10:00.000,29866.7,18.08,46793.08324,30.39561751,,,,
06/08/23 04:20:00.000,29840.3,18.07,46760.77878,30.3721603,,,,
06/08/23 04:30:00.000,29871.5,18.07,46808.17187,30.40657473,,,,
06/08/23 04:40:00.000,29859.5,18.07,46788.07772,30.39198269,,,,
06/08/23 04:50:00.000,29883.5,18.06,46834.51486,30.42570614,,,,
06/08/23 05:00:00.000,29818.8,18.05,46742.35579,30.35878402,,,,
06/08/23 05:10:00.000,23309.7,18.05,36563.44286,23.10301605,,,,
06/08/23 05:20:00.000,23330.2,18.03,36610.64895,23.13603303,,,,
06/08/23 05:30:00.000,24759.3,18.05,38828.84866,24.69425227,,,,
06/08/23 05:40:00.000,26938.2,18.03,42253.39322,27.12554392,,,,
06/08/23 05:50:00.000,27002.2,18.03,42352.26891,27.19619868,,,,
06/08/23 06:00:00.000,24712.6,18.02,38778.14569,24.65848792,,,,
06/08/23 06:10:00.000,26920.2,18.01,42240.21579,27.11612949,,,,
06/08/23 06:20:00.000,26473.7,18.01,41540.41638,26.61681905,,,,
06/08/23 06:30:00.000,29902.7,18.01,46902.55969,30.47513145,,,,
06/08/23 06:40:00.000,29852.3,18,46832.70593,30.42439237,,,,
06/08/23 06:50:00.000,29725.8,18,46633.52018,30.27978008,,,,
06/08/23 07:00:00.000,29647.5,18,46509.72253,30.18995205,,,,
06/08/23 07:10:00.000,29747.2,17.98,46684.84476,30.3170329,,,,
06/08/23 07:20:00.000,29785.3,17.97,46753.39659,30.36680025,,,,
06/08/23 07:30:00.000,29702,17.97,46621.70439,30.2712048,,,,
06/08/23 07:40:00.000,29583.7,17.97,46435.25143,30.13593446,,,,
06/08/23 07:50:00.000,29614.3,17.97,46481.79308,30.16969176,,,,
06/08/23 08:00:00.000,29513.1,17.97,46322.10817,30.05389322,,,,
06/08/23 08:10:00.000,29550.7,17.97,46379.60325,30.09557934,,,,
06/08/23 08:20:00.000,29713.9,17.97,46633.60339,30.27984047,,,,
06/08/23 08:30:00.000,29866.7,17.97,46871.31134,30.45243231,,,,
06/08/23 08:40:00.000,29909.9,17.97,46937.54249,30.5005463,,,,
06/08/23 08:50:00.000,29890.7,17.98,46895.82955,30.47024239,,,,
06/08/23 09:00:00.000,29890.7,17.98,46894.47752,30.46926023,,,,
06/08/23 09:10:00.000,29876.3,17.98,46870.6048,30.45191909,,,,
06/08/23 09:20:00.000,29890.7,17.98,46891.77346,30.46729593,,,,
06/08/23 09:30:00.000,29897.9,18,46881.04185,30.45950038,,,,
06/08/23 09:40:00.000,29912.3,18,46902.19908,30.47486948,,,,
06/08/23 09:50:00.000,29919.6,18.01,46901.93645,30.47467869,,,,
06/08/23 10:00:00.000,29905.1,18.01,46877.92491,30.45723626,,,,
06/08/23 10:10:00.000,29883.5,18.01,46842.81975,30.43173788,,,,
06/08/23 10:20:00.000,29919.6,18.01,46897.87913,30.47173128,,,,
06/08/23 10:30:00.000,29893.1,18,46865.42936,30.44815985,,,,
06/08/23 10:40:00.000,29905.1,18.01,46872.51776,30.45330862,,,,
06/08/23 10:50:00.000,29941.2,18.02,46917.24872,30.48580258,,,,
06/08/23 11:00:00.000,29934,18.03,46894.33271,30.46915503,,,,
06/08/23 11:10:00.000,29934,18.03,46892.98022,30.46817254,,,,
06/08/23 11:20:00.000,29936.4,18.05,46874.75479,30.45493354,,,,
06/08/23 11:30:00.000,29955.7,18.05,46903.52895,30.47583557,,,,
06/08/23 11:40:00.000,29926.8,18.05,46857.06614,30.44208526,,,,
06/08/23 11:50:00.000,29934,18.05,46866.95272,30.44926635,,,,
06/08/23 12:00:00.000,29941.2,18.03,46897.46039,30.47142709,,,,
06/08/23 12:10:00.000,29955.7,18.06,46887.80765,30.46441509,,,,
06/08/23 12:20:00.000,29907.5,18.05,46821.53787,30.41628147,,,,
06/08/23 12:30:00.000,29958.1,18.06,46888.84729,30.4651703,,,,
06/08/23 12:40:00.000,29958.1,18.07,46877.18866,30.45670146,,,,
06/08/23 12:50:00.000,29941.2,18.07,46849.47378,30.43657075,,,,
06/08/23 13:00:00.000,29941.2,18.08,46837.82622,30.42811112,,,,
06/08/23 13:10:00.000,29955.7,18.09,46848.79069,30.43607461,,,,
06/08/23 13:20:00.000,29955.7,18.11,46826.85738,30.42014477,,,,
06/08/23 13:30:00.000,29955.7,18.11,46825.50629,30.41916353,,,,
06/08/23 13:40:00.000,29979.8,18.11,46861.71126,30.4454592,,,,
06/08/23 13:50:00.000,29955.7,18.08,46853.67949,30.43962544,,,,
06/08/23 14:00:00.000,29955.7,18.09,46842.03226,30.43116593,,,,
06/08/23 14:10:00.000,29955.7,18.11,46820.10192,30.41523862,,,,
06/08/23 14:20:00.000,29955.7,18.09,46839.32888,30.42920248,,,,
06/08/23 14:30:00.000,29977.4,18.11,46851.2109,30.43783244,,,,
06/08/23 14:40:00.000,29972.6,18.11,46842.38009,30.43141855,,,,
06/08/23 14:50:00.000,29970.2,18.11,46837.28897,30.42772092,,,,
06/08/23 15:00:00.000,29955.7,18.13,46792.78576,30.39540149,,,,
06/08/23 15:10:00.000,29970.2,18.13,46814.01569,30.41081861,,,,
06/08/23 15:20:00.000,29962.9,18.13,46801.29679,30.40158204,,,,
06/08/23 15:30:00.000,29982.2,18.16,46799.16271,30.4000323,,,,
06/08/23 15:40:00.000,29955.7,18.16,46756.57436,30.36910754,,,,
06/08/23 15:50:00.000,29970.2,18.16,46777.78806,30.38451091,,,,
06/08/23 16:00:00.000,29984.7,18.18,46778.46136,30.38499981,,,,
06/08/23 16:10:00.000,29991.9,18.21,46757.52256,30.36979601,,,,
06/08/23 16:20:00.000,30004,18.23,46754.46627,30.36757691,,,,
06/08/23 16:30:00.000,30023.4,18.27,46742.24923,30.35870665,,,,
06/08/23 16:40:00.000,30033,18.26,46766.04978,30.37598755,,,,
06/08/23 16:50:00.000,30028.2,18.23,46788.01128,30.39193444,,,,
06/08/23 17:00:00.000,30018.5,18.24,46761.33751,30.37256599,,,,
06/08/23 17:10:00.000,30023.4,18.24,46767.59741,30.37711128,,,,
06/08/23 17:20:00.000,30028.2,18.27,46742.95192,30.35921683,,,,
06/08/23 17:30:00.000,30050,18.27,46775.43509,30.38280234,,,,
06/08/23 17:40:00.000,30069.4,18.28,46793.93609,30.39623683,,,,
06/08/23 17:50:00.000,30062.1,18.29,46771.00967,30.37958896,,,,
06/08/23 18:00:00.000,30057.3,18.28,46772.46075,30.38064261,,,,
06/08/23 18:10:00.000,30040.3,18.28,46744.73551,30.3605118,,,,
06/08/23 18:20:00.000,30071.8,18.27,46802.50994,30.40246302,,,,
06/08/23 18:30:00.000,30064.6,18.27,46789.98624,30.39336858,,,,
06/08/23 18:40:00.000,30045.2,18.27,46758.5331,30.37052974,,,,
06/08/23 18:50:00.000,30064.6,18.28,46777.03192,30.38396184,,,,
06/08/23 19:00:00.000,30079.1,18.28,46798.17365,30.39931405,,,,
06/08/23 19:10:00.000,30076.7,18.28,46793.09924,30.39562914,,,,
06/08/23 19:20:00.000,30064.6,18.28,46772.97909,30.38101899,,,,
06/08/23 19:30:00.000,30040.3,18.28,46733.93668,30.35267149,,,,
06/08/23 19:40:00.000,30050,18.28,46747.63197,30.36261478,,,,
06/08/23 19:50:00.000,30069.4,18.28,46776.37104,30.38348197,,,,
06/08/23 20:00:00.000,30071.8,18.28,46778.74217,30.38520371,,,,
06/08/23 20:10:00.000,30079.1,18.29,46778.46194,30.38500023,,,,
06/08/23 20:20:00.000,30071.8,18.29,46765.79179,30.37580022,,,,
06/08/23 20:30:00.000,30101,18.3,46799.46135,30.40024916,,,,
06/08/23 20:40:00.000,30086.4,18.3,46775.47788,30.38283341,,,,
06/08/23 20:50:00.000,30084,18.29,46780.65368,30.38659173,,,,
06/08/23 21:00:00.000,30064.6,18.29,46749.22539,30.36377169,,,,
06/08/23 21:10:00.000,30057.3,18.29,46736.5575,30.35457427,,,,
06/08/23 21:20:00.000,30086.4,18.29,46780.31975,30.38634925,,,,
06/08/23 21:30:00.000,30040.3,18.28,46717.73843,30.34091159,,,,
06/08/23 21:40:00.000,30086.4,18.28,46787.86682,30.39182954,,,,
06/08/23 21:50:00.000,30069.4,18.28,46760.15715,30.37170894,,,,
06/08/23 22:00:00.000,30069.4,18.28,46758.806,30.37072789,,,,
06/08/23 22:10:00.000,30057.3,18.28,46738.69537,30.35612642,,,,
06/08/23 22:20:00.000,30069.4,18.29,46745.86019,30.36132837,,,,
06/08/23 22:30:00.000,30071.8,18.28,46758.47319,30.37048625,,,,
06/08/23 22:40:00.000,30079.1,18.28,46768.43862,30.37772209,,,,
06/08/23 22:50:00.000,30084,18.28,46774.68294,30.38225619,,,,
06/08/23 23:00:00.000,30076.7,18.28,46762.0151,30.37305798,,,,
06/08/23 23:10:00.000,30086.4,18.28,46775.69955,30.38299438,,,,
06/08/23 23:20:00.000,30064.6,18.29,46730.31634,30.35004308,,,,
06/08/23 23:30:00.000,30069.4,18.29,46736.40416,30.35446294,,,,
06/08/23 23:40:00.000,30064.6,18.29,46727.61505,30.34808192,,,,
06/08/23 23:50:00.000,30086.4,18.29,46760.04541,30.37162781,,,,
06/09/23 00:00:00.000,30071.8,18.3,46725.83287,30.34678806,,,,
06/09/23 00:10:00.000,30091.3,18.29,46764.93468,30.37517787,,,,
06/09/23 00:20:00.000,30086.4,18.29,46755.99054,30.36868364,,,,
06/09/23 00:30:00.000,30079.1,18.29,46743.32825,30.35949007,,,,
06/09/23 00:40:00.000,30069.4,18.3,46716.7125,30.34016679,,,,
06/09/23 00:50:00.000,30086.4,18.32,46721.22395,30.34344201,,,,
06/09/23 01:00:00.000,30076.7,18.32,46704.85491,30.33155865,,,,
06/09/23 01:10:00.000,30069.4,18.32,46692.20249,30.32237389,,,,
06/09/23 01:20:00.000,30093.7,18.32,46728.47351,30.34870516,,,,
06/09/23 01:30:00.000,30079.1,18.3,46724.98311,30.34617113,,,,
06/09/23 01:40:00.000,30098.6,18.29,46764.07646,30.37455472,,,,
06/09/23 01:50:00.000,30110.7,18.3,46771.22046,30.37974202,,,,
06/09/23 02:00:00.000,30093.7,18.29,46753.78202,30.3670801,,,,
06/09/23 02:10:00.000,30064.6,18.29,46707.35536,30.33337384,,,,
06/09/23 02:20:00.000,30086.4,18.29,46739.77106,30.35690741,,,,
06/09/23 02:30:00.000,30079.1,18.29,46727.1127,30.34771721,,,,
06/09/23 02:40:00.000,30084,18.28,46743.59128,30.35968104,,,,
06/09/23 02:50:00.000,30062.1,18.28,46708.31389,30.3340697,,,,
06/09/23 03:00:00.000,30050,18.28,46688.21929,30.31948246,,,,
06/09/23 03:10:00.000,30069.4,18.27,46727.15875,30.34775064,,,,
06/09/23 03:20:00.000,30079.1,18.27,46740.8356,30.3576803,,,,
06/09/23 03:30:00.000,30086.4,18.28,46740.54966,30.3574727,,,,
06/09/23 03:40:00.000,30091.3,18.29,46736.54599,30.35456591,,,,
06/09/23 03:50:00.000,30093.7,18.28,46749.15235,30.36371866,,,,
06/09/23 04:00:00.000,30091.3,18.28,46744.083,30.36003805,,,,
06/09/23 04:10:00.000,30086.4,18.28,46735.14198,30.35354657,,,,
06/09/23 04:20:00.000,30091.3,18.28,46741.37872,30.35807463,,,,
06/09/23 04:30:00.000,30079.1,18.28,46721.1329,30.34337591,,,,
06/09/23 04:40:00.000,30057.3,18.28,46686.02137,30.31788699,,,,
06/09/23 04:50:00.000,30101,18.29,46742.10101,30.35859904,,,,
06/09/23 05:00:00.000,30086.4,18.28,46728.38238,30.34863901,,,,
06/09/23 05:10:00.000,30071.8,18.28,46704.4226,30.33124481,,,,
06/09/23 05:20:00.000,30069.4,18.27,46709.58986,30.33499599,,,,
06/09/23 05:30:00.000,30108.3,18.27,46768.48374,30.37775486,,,,
06/09/23 05:40:00.000,30069.4,18.27,46706.88695,30.3330338,,,,
06/09/23 05:50:00.000,30054.9,18.28,46672.85112,30.30832697,,,,
06/09/23 06:00:00.000,30079.1,18.28,46708.96858,30.33454497,,,,
06/09/23 06:10:00.000,30069.4,18.27,46702.83259,30.33009056,,,,
06/09/23 06:20:00.000,30047.6,18.27,46667.72368,30.30460519,,,,
06/09/23 06:30:00.000,30054.9,18.28,46667.44908,30.30440587,,,,
06/09/23 06:40:00.000,30064.6,18.29,46670.8879,30.30690195,,,,
06/09/23 06:50:00.000,30069.4,18.29,46676.96626,30.31131402,,,,
06/09/23 07:00:00.000,30079.1,18.29,46690.62771,30.32123075,,,,
06/09/23 07:10:00.000,30093.7,18.32,46681.18635,30.31437729,,,,
06/09/23 07:20:00.000,30137.5,18.38,46686.21983,30.31803105,,,,
06/09/23 07:30:00.000,30103.4,18.39,46621.9984,30.27141818,,,,
06/09/23 07:40:00.000,30144.9,18.39,46684.73186,30.31695094,,,,
06/09/23 07:50:00.000,30142.4,18.4,46669.3104,30.30575691,,,,
06/09/23 08:00:00.000,30174.2,18.39,46727.27048,30.34783176,,,,
06/09/23 08:10:00.000,30157.1,18.39,46699.51512,30.32768229,,,,
06/09/23 08:20:00.000,30179,18.39,46731.97638,30.35124828,,,,
06/09/23 08:30:00.000,30186.4,18.4,46731.82543,30.35113869,,,,
06/09/23 08:40:00.000,30174.2,18.4,46711.64123,30.3364852,,,,
06/09/23 08:50:00.000,30174.2,18.4,46710.28893,30.33550349,,,,
06/09/23 09:00:00.000,30201,18.42,46729.85832,30.34971055,,,,
06/09/23 09:10:00.000,30174.2,18.42,46687.15946,30.31871313,,,,
06/09/23 09:20:00.000,30186.4,18.43,46694.4183,30.32398239,,,,
06/09/23 09:30:00.000,30193.7,18.43,46704.32543,30.33117428,,,,
06/09/23 09:40:00.000,30208.4,18.44,46715.43132,30.33923668,,,,
06/09/23 09:50:00.000,30171.7,18.43,46667.69131,30.30458169,,,,
06/09/23 10:00:00.000,30181.5,18.45,46661.04918,30.29976056,,,,
06/09/23 10:10:00.000,30188.8,18.45,46670.95102,30.30694776,,,,
06/09/23 10:20:00.000,30193.7,18.47,46656.75617,30.29664458,,,,
06/09/23 10:30:00.000,30208.4,18.48,46667.85691,30.30470189,,,,
06/09/23 10:40:00.000,30201,18.48,46655.10664,30.29544731,,,,
06/09/23 10:50:00.000,30203.5,18.49,46647.415,30.28986466,,,,
06/09/23 11:00:00.000,30210.8,18.49,46657.30577,30.29704349,,,,
06/09/23 11:10:00.000,30183.9,18.49,46614.53067,30.26599868,,,,
06/09/23 11:20:00.000,30186.4,18.49,46617.0303,30.2678127,,,,
06/09/23 11:30:00.000,30223.1,18.49,46672.19182,30.30784841,,,,
06/09/23 11:40:00.000,30166.8,18.51,46563.80548,30.22919001,,,,
06/09/23 11:50:00.000,30215.7,18.5,46647.90425,30.29021976,,,,
06/09/23 12:00:00.000,30193.7,18.51,46602.50832,30.25727408,,,,
06/09/23 12:10:00.000,30215.7,18.53,46614.65613,30.26608973,,,,
06/09/23 12:20:00.000,30201,18.53,46590.69293,30.24870003,,,,
06/09/23 12:30:00.000,30225.5,18.53,46627.03031,30.27507004,,,,
06/09/23 12:40:00.000,30225.5,18.53,46625.67957,30.27408974,,,,
06/09/23 12:50:00.000,30225.5,18.53,46624.32882,30.27310945,,,,
06/09/23 13:00:00.000,30198.6,18.51,46601.9488,30.25686804,,,,
06/09/23 13:10:00.000,30215.7,18.53,46606.55428,30.26021018,,,,
06/09/23 13:20:00.000,30215.7,18.51,46625.55997,30.27400294,,,,
06/09/23 13:30:00.000,30208.4,18.54,46582.45664,30.24272343,,,,
06/09/23 13:40:00.000,29924.4,19.14,45546.45981,29.49234753,,,,
06/09/23 13:44:21.000,,,,,,Logged,,
06/09/23 13:44:24.000,,,,,,,Logged,Logged
